Agent 0 heatmap;
-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-99;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-99;-100;-100;-99;-99;-100;-100;-100;-100;-100;-100;-100;-100;
-100;0;0;0;0;0;0;0;0;0;0;0;-100;45;0;0;0;0;0;0;0;0;0;0;0;0;39;14;2;1;1;1;1;1;1;1;28;0;-100;88;9;4;3;3;14;1;20;0;0;-100;
-100;0;0;0;0;0;0;0;0;0;0;0;-98;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;-100;24;0;0;0;49;0;0;5;1;0;-100;
-100;0;0;0;0;0;0;0;0;0;0;0;-100;77;15;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;-100;0;1;0;0;2;0;0;0;1;0;-100;
-100;0;0;0;0;0;0;0;0;0;0;0;-100;15;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;2;3;2;2;0;-100;29;2;1;1;3;1;1;1;3;95;-100;
-100;0;0;0;0;0;0;0;0;0;0;0;-100;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;1;0;0;0;30;-99;17;1;0;1;1;0;-100;-100;-97;-96;-98;
-100;0;0;0;0;0;0;0;0;0;0;0;-98;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;1;0;0;0;0;0;-100;29;12;29;6;4;4;21;37;81;480;-99;
-100;0;0;0;-100;-100;-100;-100;0;0;0;0;-100;26;9;5;3;3;3;3;3;3;4;4;4;4;4;23;21;-100;1;2;0;0;0;0;0;0;-100;1;1;0;2;0;0;16;65;35;20;-100;
-100;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;-98;25;0;0;0;0;0;0;0;-100;89;0;2;1;0;0;0;4;3;60;-100;
-100;1;0;0;0;0;0;0;0;0;0;0;-100;0;0;2;0;0;0;0;0;0;0;0;0;-100;-100;-100;-100;-99;1;0;0;0;0;0;0;0;1;12;0;3;0;2;4;4;2;4;4;-100;
-100;2;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;3;2;4;4;5;2;0;0;0;31;4;-100;
-100;2;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;1;0;0;5;3;38;1;0;0;0;0;34;-100;
-100;2;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;0;0;1;1;2;1;0;0;0;0;4;-100;
-98;54;11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;1;1;1;1;1;1;1;1;1;1;1;1;1;48;15;0;0;0;63;0;0;1;1;0;2;0;1;0;0;0;4;-100;
-100;51;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;-100;-98;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;1;0;1;1;0;0;2;1;0;0;0;4;-100;
-100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;4;1;0;0;4;-100;
-100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;3;0;0;4;-100;
-100;1;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;4;0;5;-99;
-100;1;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;2;3;8;-100;
-100;1;0;0;0;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;-100;0;0;0;0;0;1;185;-100;
-100;1;0;0;0;74;0;0;0;0;-100;98;2;3;13;9;31;1;31;6;2;16;134;70;-100;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;-100;0;0;0;0;0;20;8;-100;
-100;1;0;0;0;5;0;0;0;0;-100;1;1;0;1;1;17;0;54;2;0;0;0;6;-99;0;0;0;0;0;0;0;-100;0;0;0;1;1;1;0;0;-100;0;0;0;0;0;2;11;-100;
-100;1;0;0;1;0;1;0;0;0;-100;1;0;1;1;0;1;3;0;1;1;1;1;11;-99;0;0;0;0;0;0;0;-100;0;0;0;1;1;1;0;0;-100;-100;-100;-91;-100;2;2;111;-100;
-100;1;0;0;2;0;1;0;0;0;0;1;0;1;2;1;1;1;1;0;1;0;0;16;-100;0;0;0;0;0;0;0;-100;69;0;0;1;1;1;0;0;0;0;0;114;1;1;1;10;-100;
-100;2;0;0;3;0;1;0;0;0;0;1;0;0;1;2;1;0;0;1;0;1;0;1;-100;0;0;0;0;0;0;5;-100;0;2;1;0;2;0;0;0;0;0;0;1;58;1;14;45;-100;
-100;3;0;0;3;0;0;1;0;0;0;1;0;0;1;3;0;0;0;0;1;2;0;1;-100;0;0;0;0;47;13;20;-100;0;1;3;0;3;0;0;0;0;0;0;1;5;31;1;46;-100;
-100;3;0;0;3;0;0;5;0;0;0;0;1;0;4;0;2;0;0;0;0;1;2;1;-100;0;0;0;1;0;0;1;-100;11;34;16;3;17;3;2;2;2;3;35;4;1;2;4;5;-100;
-100;3;0;0;3;0;0;-100;2;0;0;0;1;1;2;-100;0;1;0;0;0;0;1;40;-100;0;0;1;1;0;1;0;-100;-100;-100;-100;-100;-100;3;1;0;5;1;1;1;2;2;2;4;-100;
-100;2;0;3;0;0;0;-100;0;1;0;0;1;1;2;-100;0;0;1;0;0;0;0;1;-100;0;1;0;0;0;2;0;-100;115;4;1;1;0;71;42;5;2;1;0;0;2;0;3;3;-100;
-100;1;0;3;0;0;0;-100;0;1;0;0;2;0;2;-100;9;0;1;1;0;0;0;1;0;2;0;0;0;1;0;0;-100;17;1;0;2;4;6;3;5;2;1;1;1;2;1;3;3;-100;
-100;1;0;3;0;0;0;-100;0;0;1;1;2;1;1;-100;10;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;-100;4;10;4;1;1;2;0;2;6;5;15;3;0;0;3;4;-100;
-100;2;0;3;0;0;0;-100;0;0;1;2;1;1;2;-100;2;0;0;0;1;0;0;2;0;0;0;0;0;1;0;0;-99;79;62;4;2;1;14;11;4;103;141;196;4;3;2;4;29;-98;
-100;3;0;3;0;0;0;-100;0;0;1;0;1;2;3;-100;22;2;0;0;0;1;1;2;0;0;0;0;1;0;0;0;-99;64;20;3;3;2;-100;-99;-98;-100;-100;-99;-99;14;3;23;92;-99;
-100;3;0;3;0;0;0;-100;0;1;0;0;0;16;23;-100;9;0;1;1;1;1;2;1;0;0;0;0;1;0;0;0;-99;129;14;2;29;1;5;46;3;3;66;31;3;1;1;3;42;-100;
-100;3;3;0;0;0;0;-100;0;1;0;0;2;1;23;-100;3;0;0;0;2;2;0;2;0;0;0;0;1;0;0;0;0;5;1;0;2;28;-99;2;0;0;11;2;0;0;0;2;0;-100;
-100;18;3;0;0;0;0;-100;2;0;0;0;2;1;1;-100;3;0;0;1;0;0;1;2;1;0;0;1;0;0;0;0;0;3;0;1;0;54;-99;16;0;0;1;0;2;0;0;2;0;-100;
-100;94;3;0;0;0;0;29;0;0;0;0;2;121;0;-99;57;2;2;1;1;1;1;2;34;8;11;10;0;0;0;0;0;3;0;1;0;8;-99;1;1;1;2;0;2;0;0;2;0;-100;
-100;5;2;0;0;0;0;26;0;0;0;0;2;0;0;-100;27;1;2;1;1;1;1;2;-100;-100;-100;-99;0;0;0;0;0;3;0;1;0;1;-98;2;0;0;1;1;2;1;2;0;0;-100;
-100;47;3;0;0;0;1;0;0;0;0;3;0;0;0;-98;27;10;1;1;0;0;0;1;1;112;2;2;2;1;1;1;3;2;1;2;1;33;-99;14;1;1;0;0;0;3;3;1;0;-100;
-99;19;3;0;0;0;1;0;0;0;0;0;0;0;0;-97;134;3;5;3;4;4;4;82;16;27;78;4;3;4;4;4;7;5;4;4;3;8;4;22;9;50;4;3;1;2;3;0;67;-100;
-99;16;2;2;1;0;1;0;0;0;0;0;0;0;0;-100;-100;-100;-100;-100;-100;-100;-100;-98;-97;-100;-100;-100;1;0;0;0;2;1;0;2;3;4;1;1;2;1;0;1;2;3;62;1;19;-100;
-100;6;1;2;-97;71;35;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;9;31;39;108;-100;2;1;0;0;2;1;0;0;3;3;0;0;1;3;1;1;1;1;6;0;2;-100;
-100;5;2;36;-99;17;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;-100;0;0;1;0;2;1;0;0;3;3;0;0;2;0;0;0;0;0;4;2;16;-100;
-100;5;1;3;-99;0;0;0;0;1;1;1;1;1;1;0;0;-100;0;0;0;0;0;3;0;0;0;-100;0;0;0;2;2;1;0;2;1;3;-100;0;1;1;0;0;0;0;4;1;9;-100;
-100;8;1;8;-99;-100;-100;-100;-100;1;1;1;1;1;1;2;45;-100;0;0;0;0;6;0;0;0;0;-100;0;0;0;0;3;1;0;2;1;3;-100;0;1;1;0;0;0;0;4;2;4;-100;
-100;64;64;0;48;62;1;5;1;0;0;0;0;0;0;0;0;-100;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;3;-100;0;1;1;1;0;0;0;3;3;7;-100;
-99;-99;-100;-99;-100;-100;-100;-100;0;0;0;0;0;0;0;0;0;-100;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;52;-100;2;0;0;1;0;0;0;8;2;4;-100;
-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;52;0;1;1;22;-100;1;0;0;1;-98;-100;-100;8;29;34;-100;
-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-96;166;69;1;1;1;1;1;1;1;1;1;1;1;2;5;98;0;0;0;102;-98;134;7;1;1;14;60;-100;74;34;78;-98;
-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-99;-99;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-99;-99;-100;-100;-100;-100;-100;-100;-98;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;


Agent 1 heatmap;
-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;
-100;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;15;5;1;1;4;3;3;4;57;5;1;1;1;1;1;39;-100;55;39;51;47;7;6;4;21;28;167;-99;
-100;0;0;0;0;0;0;0;0;0;0;24;-100;0;0;0;0;0;0;0;2;3;13;2;2;2;0;1;1;0;32;55;0;0;0;0;0;1;-100;78;8;69;1;1;2;1;1;2;31;-97;
-100;0;0;0;0;0;0;0;0;0;2;2;-100;0;0;0;0;2;2;3;1;0;0;0;0;1;1;0;0;0;2;1;0;0;0;7;8;1;-100;1;14;5;1;2;3;17;1;2;42;-99;
-99;28;0;0;0;0;0;0;0;0;2;1;-99;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;59;0;1;1;1;0;0;74;-100;19;2;4;4;1;1;41;6;24;71;-100;
-100;2;0;0;0;0;0;0;0;1;0;5;-99;0;0;0;0;1;1;0;0;3;0;0;0;0;0;0;0;-100;65;0;0;1;0;3;0;1;-100;26;3;1;4;2;21;-99;-97;-97;-97;-98;
-100;1;1;1;0;0;0;0;0;1;1;6;-100;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;-100;2;0;0;0;1;2;4;1;-100;177;30;7;10;8;6;8;10;111;553;-100;
-100;1;0;1;-100;-100;-100;-100;1;0;1;0;-100;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;-100;2;0;0;0;0;2;2;3;-99;5;1;1;1;61;3;1;1;10;59;-100;
-100;1;0;0;1;0;0;2;0;1;0;0;-100;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;5;0;0;0;0;0;3;5;-99;28;0;0;0;15;3;1;0;24;80;-100;
-100;1;0;0;0;1;2;0;2;0;0;0;-100;7;0;0;0;0;0;0;0;0;0;0;0;-100;-99;-100;-100;-100;32;1;1;1;1;0;0;14;5;6;0;0;0;4;1;3;1;3;10;-100;
-100;1;0;0;0;0;2;1;0;0;0;0;-100;0;0;0;0;0;0;0;1;1;1;1;1;2;2;1;1;1;2;1;1;1;1;2;4;6;11;39;5;4;5;3;4;3;4;2;64;-100;
-100;1;0;0;0;2;1;1;1;0;0;0;-100;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;39;1;1;4;2;4;1;3;3;12;-100;
-100;1;0;0;1;2;0;0;1;0;0;0;-98;39;1;40;2;2;2;2;2;3;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;5;20;15;7;9;5;6;7;6;5;108;156;-99;
-100;3;30;2;2;1;1;1;1;2;0;0;13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1;1;1;1;1;1;2;1;5;9;3;2;1;25;1;0;1;167;-91;
-100;1;1;4;0;0;0;0;0;0;3;1;1;50;12;-97;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;1;0;4;4;6;0;2;1;2;0;14;47;-98;
-100;1;2;0;13;0;0;0;0;0;0;1;0;3;1;0;0;7;8;1;1;1;2;1;1;1;1;1;41;1;2;0;0;0;0;0;0;1;0;4;4;2;4;0;2;2;0;13;92;-100;
-98;42;2;1;43;0;0;0;0;0;0;0;1;4;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;6;0;0;6;0;1;2;1;1;43;-100;
-100;39;0;0;0;-100;0;0;0;0;0;0;0;1;6;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;6;0;0;2;6;3;0;4;2;11;-100;
-100;0;0;0;0;-100;0;0;0;0;0;0;0;0;41;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;5;1;1;1;2;5;0;2;3;11;-100;
-100;0;0;0;0;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-98;-100;-100;-100;-100;-100;-100;-100;-100;-100;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;-100;0;3;6;3;2;77;58;-100;
-100;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;3;0;5;0;-100;0;0;3;2;8;15;90;-97;
-100;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;-100;17;1;0;0;3;0;4;0;-100;0;0;0;73;4;2;27;-100;
-100;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;-98;65;1;2;1;3;0;4;0;-100;-100;-100;-100;-100;1;4;59;-100;
-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;-100;41;4;0;3;3;2;5;60;2;1;0;25;1;0;3;31;-100;
-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;-100;60;1;23;2;1;0;5;2;1;1;22;10;2;2;2;14;-96;
-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;-100;1;0;24;0;1;0;4;1;0;1;3;0;0;19;94;79;-99;
-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;-100;20;1;1;2;63;0;5;0;0;1;1;1;0;0;1;160;-100;
-100;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;-100;-97;-98;-100;-100;-100;1;6;0;0;1;0;0;22;1;2;82;-98;
-100;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;-99;599;23;27;4;4;5;9;4;3;4;3;3;3;23;32;48;-100;
-100;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;213;6;2;1;1;1;8;1;2;2;0;1;2;1;1;20;-100;
-100;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;44;13;5;2;2;3;24;0;2;1;2;1;1;0;1;20;-100;
-100;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;7;1;2;17;1;4;42;61;18;0;0;0;2;1;1;13;-100;
-100;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;36;59;0;0;25;-96;-100;-100;-100;-100;-100;-100;0;1;2;11;-99;
-100;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;-100;13;2;1;1;17;103;162;4;4;8;14;2;2;21;20;34;-99;
-100;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;46;44;4;0;1;0;0;-100;67;0;0;4;3;1;1;1;18;6;-100;
-100;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;4;3;3;2;0;0;5;1;1;0;0;-100;44;24;1;0;2;3;1;1;2;6;-100;
-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;3;3;3;0;0;2;1;0;0;2;0;1;1;0;-100;1;2;0;0;2;1;0;24;23;7;-100;
-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;3;3;3;-100;-100;-100;-100;2;1;0;0;0;2;0;1;2;0;-100;1;0;1;0;2;1;8;1;4;17;-99;
-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;11;3;3;0;0;0;0;0;0;0;88;0;0;0;0;2;0;0;1;1;-100;1;0;0;1;0;2;11;0;4;13;-100;
-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;121;57;15;5;5;6;3;3;2;1;1;52;1;1;1;1;2;5;3;3;3;5;5;29;2;2;3;2;7;3;1;4;9;-99;
-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;-100;-99;-99;-99;-100;-100;-100;-100;-100;-100;-100;-100;0;0;0;0;0;2;0;0;0;3;0;2;1;0;0;1;3;2;1;4;9;-100;
-100;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;2;0;0;0;0;3;1;2;1;0;2;3;2;1;4;10;-100;
-100;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;1;0;0;0;0;3;4;1;0;2;1;3;0;6;4;9;-100;
-100;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;-100;4;0;1;1;3;0;1;2;4;10;-100;
-100;0;0;0;-100;-100;-100;-100;-100;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;-100;4;0;1;1;2;1;1;1;5;10;-100;
-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;1;3;3;0;2;0;1;1;5;10;-100;
-100;-100;-100;-100;-100;-100;-100;-100;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-99;4;4;0;1;2;0;0;1;5;13;-100;
-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-98;62;2;4;13;-100;-100;-100;0;9;20;-100;
-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;39;90;11;33;49;119;-100;0;13;264;-100;
